,parcel_id_REMM,TOTAL_MKT_VALUE,land_value,residential_units,building_sqft,FLOORS_CNT,year_built,building_type_id,parcel_acres,building_type,CO_NAME,max_dua,max_far,type1,type2,type3,type4,type5,type6,type7,type8,NoBuild,TAZID_832,TAZID_900,Tract_GEOID
147,36494,301600.0,250300.0,0.0,2765,2.0,1945.0,4.0,0.15669769048690796,Retail,Salt Lake,50.0,9.0,f,t,f,f,f,f,t,f,0.0,1014,1136,49035114000
148,36495,783400.0,506700.0,0.0,7456,1.0,1945.0,4.0,0.31278881430625916,Retail,Salt Lake,50.0,9.0,f,t,f,f,f,f,t,f,0.0,1014,1136,49035114000
149,36496,253500.0,250300.0,0.0,0,0.0,0.0,4.0,0.15613842010498047,Retail,Salt Lake,50.0,9.0,f,t,f,f,f,f,t,f,0.0,1014,1136,49035114000
150,36497,1746300.0,1738600.0,0.0,4400,1.0,1951.0,4.0,1.2498196363449097,Retail,Salt Lake,50.0,9.0,f,t,f,f,f,f,t,f,0.0,1014,1136,49035114000
151,36498,725900.0,699600.0,0.0,542,1.0,1921.0,4.0,0.31227898597717285,Retail,Salt Lake,50.0,9.0,f,t,f,f,f,f,t,f,0.0,1014,1136,49035114000
152,36499,768000.0,757000.0,0.0,11150,1.0,1928.0,4.0,0.46912291646003723,Retail,Salt Lake,50.0,9.0,f,t,f,f,f,f,t,f,0.0,1014,1136,49035114000
153,36500,457700.0,457700.0,0.0,0,0.0,0.0,4.0,0.24216622114181519,Retail,Salt Lake,50.0,9.0,f,t,f,f,f,f,t,f,0.0,1014,1136,49035114000
154,36501,1582800.0,589100.0,0.0,4980,1.0,1973.0,4.0,0.3609606623649597,Retail,Salt Lake,50.0,9.0,f,t,f,f,f,f,t,f,0.0,1014,1136,49035114000
155,36502,376400.0,286900.0,0.0,2530,1.0,1948.0,4.0,0.17979875206947327,Retail,Salt Lake,50.0,9.0,f,t,f,f,f,f,t,f,0.0,1014,1136,49035114000
156,36503,591500.0,359400.0,0.0,8282,1.0,1886.0,4.0,0.1909276396036148,Retail,Salt Lake,50.0,9.0,f,t,f,f,f,f,t,f,0.0,1014,1136,49035114000
157,36504,1121300.0,1084800.0,0.0,0,0.0,0.0,4.0,0.5899941325187683,Retail,Salt Lake,50.0,9.0,f,t,f,f,f,f,t,f,0.0,1014,1136,49035114000
158,36505,474800.0,311400.0,0.0,2637,1.0,1925.0,4.0,0.19493962824344635,Retail,Salt Lake,50.0,9.0,f,t,f,f,f,f,t,f,0.0,1014,1136,49035114000
159,36506,877500.0,780200.0,0.0,1769,1.0,1967.0,4.0,0.405936062335968,Retail,Salt Lake,50.0,0.5,f,t,f,f,f,f,t,f,0.0,1023,1140,49035102300
160,36507,178300.0,172300.0,0.0,0,0.0,0.0,4.0,0.0999411791563034,Retail,Salt Lake,50.0,0.5,f,t,f,f,f,f,t,f,0.0,1023,1140,49035102300
161,36508,56300.0,54900.0,0.0,576,1.0,2004.0,4.0,0.03407606482505798,Retail,Salt Lake,50.0,0.5,f,t,f,f,f,f,t,f,0.0,1023,1140,49035102300
162,36509,324000.0,317500.0,0.0,0,0.0,0.0,4.0,0.19904160499572754,Retail,Salt Lake,50.0,0.5,f,t,f,f,f,f,t,f,0.0,1023,1140,49035102300
163,36510,301000.0,208900.0,0.0,2849,1.0,1962.0,4.0,0.12712633609771729,Retail,Salt Lake,50.0,0.5,f,t,f,f,f,f,t,f,0.0,1023,1140,49035102300
164,36511,208900.0,208900.0,0.0,0,0.0,0.0,4.0,0.12647132575511932,Retail,Salt Lake,50.0,0.5,f,t,f,f,f,f,t,f,0.0,1023,1140,49035102300
165,36512,73300.0,73300.0,0.0,0,0.0,0.0,4.0,0.07570324093103409,Retail,Salt Lake,50.0,0.5,f,t,f,f,f,f,t,f,0.0,1023,1140,49035102300
166,36513,3508600.0,3304000.0,0.0,31166,1.0,1962.0,4.0,2.0537400245666504,Retail,Salt Lake,50.0,1.5,f,t,f,f,f,f,t,f,0.0,1102,1193,49035102900
167,36514,758300.0,712700.0,0.0,6218,1.0,1947.0,4.0,0.4130408465862274,Retail,Salt Lake,50.0,1.5,f,t,f,f,f,f,t,f,0.0,1102,1193,49035102900
168,36515,2406800.0,647600.0,0.0,19140,1.0,1930.0,4.0,0.4297831952571869,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
169,36516,381300.0,91300.0,0.0,3375,1.0,1945.0,4.0,0.08260621130466461,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
170,36517,529000.0,182500.0,0.0,6476,1.0,1925.0,4.0,0.1652112603187561,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
171,36518,213700.0,213700.0,0.0,9724,0.0,0.0,4.0,0.18895387649536133,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
172,36519,903500.0,295000.0,0.0,8158,1.0,1953.0,4.0,0.37771156430244446,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
173,36520,124000.0,124000.0,0.0,0,0.0,0.0,4.0,0.1716458648443222,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
174,36521,1209200.0,490100.0,0.0,11898,1.0,1983.0,4.0,0.4388558268547058,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
175,36522,56200.0,56200.0,0.0,0,0.0,0.0,4.0,0.050767138600349426,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
176,36523,3289900.0,1196700.0,0.0,16379,2.0,2004.0,4.0,1.251390814781189,Retail,Salt Lake,0.0,1.5,t,t,f,t,f,f,f,f,0.0,1103,1194,49035103000
177,36524,281300.0,203100.0,0.0,2474,1.0,1961.0,4.0,0.12050937861204147,Retail,Salt Lake,0.0,0.5,f,f,f,t,f,f,f,f,0.0,1023,1140,49035102300
178,36525,621600.0,187400.0,0.0,3921,2.0,1977.0,4.0,0.11241775751113892,Retail,Salt Lake,0.0,0.5,f,f,f,t,f,f,f,f,0.0,1023,1140,49035102300
179,36526,321500.0,283900.0,0.0,2720,1.0,1926.0,4.0,0.17195120453834534,Retail,Salt Lake,0.0,0.5,f,f,f,t,f,f,f,f,0.0,1023,1140,49035102300
180,36527,554800.0,368400.0,0.0,7250,1.0,1961.0,4.0,0.19360864162445068,Retail,Salt Lake,0.0,0.5,f,f,f,t,f,f,f,f,0.0,1023,1140,49035102300
181,36528,147500.0,121000.0,0.0,896,1.0,1901.0,4.0,0.09992733597755432,Retail,Salt Lake,0.0,0.5,f,f,f,t,t,f,t,f,0.0,1024,1144,49035102300
182,36529,206600.0,121000.0,0.0,1242,1.0,1910.0,4.0,0.10032188147306442,Retail,Salt Lake,0.0,0.5,f,f,f,t,t,f,t,f,0.0,1024,1144,49035102300
183,36530,148800.0,148800.0,0.0,0,0.0,0.0,4.0,0.15613675117492676,Retail,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,0.0,1024,1144,49035102300
184,36531,522400.0,139200.0,0.0,5476,1.0,1940.0,4.0,0.11308278888463974,Retail,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,0.0,1024,1144,49035102300
185,36532,1153600.0,405300.0,0.0,25381,1.0,1964.0,4.0,0.597969114780426,Retail,Salt Lake,0.0,0.5,f,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
186,36533,693600.0,146500.0,0.0,9620,1.0,1960.0,4.0,0.3304227888584137,Retail,Salt Lake,0.0,0.5,f,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
187,36534,346800.0,84700.0,0.0,3114,2.0,1959.0,4.0,0.10919708758592606,Retail,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,0.0,1103,1194,49035103000
188,36535,261800.0,84700.0,0.0,1840,1.0,1958.0,4.0,0.10919666290283203,Retail,Salt Lake,8.712,0.5,t,f,f,t,t,f,t,f,0.0,1103,1194,49035103000
189,36536,628000.0,263800.0,0.0,5222,1.0,1916.0,4.0,0.34465304017066956,Retail,Salt Lake,0.0,0.5,t,f,f,t,t,f,t,f,0.0,1103,1194,49035103000
190,36537,241600.0,157600.0,0.0,1806,1.0,1959.0,4.0,0.11299601197242737,Retail,Salt Lake,0.0,0.5,t,f,f,t,t,f,t,f,0.0,1104,1195,49035103000
191,36538,262900.0,260900.0,0.0,3200,1.0,1915.0,4.0,0.15613579750061035,Retail,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,0.0,1083,1152,49035102000
192,36539,223300.0,196000.0,0.0,1650,1.0,1906.0,4.0,0.0864277184009552,Retail,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,0.0,1084,1156,49035102000
193,36540,314900.0,196500.0,0.0,2000,1.0,1948.0,4.0,0.1942090541124344,Retail,Salt Lake,0.0,0.5,f,f,f,t,t,f,t,f,0.0,1025,1148,49035102300
194,36541,292300.0,262400.0,0.0,1965,1.0,1934.0,4.0,0.19397111237049103,Retail,Salt Lake,0.0,0.5,f,f,f,t,t,f,t,f,0.0,1025,1148,49035102300
195,36542,180600.0,128200.0,0.0,900,1.0,1904.0,4.0,0.08423899114131927,Retail,Salt Lake,0.0,0.5,f,f,f,t,t,f,t,f,0.0,1025,1148,49035102300
196,36543,487400.0,181700.0,0.0,3076,1.0,1911.0,4.0,0.0734306052327156,Retail,Salt Lake,0.0,0.5,t,t,f,t,f,f,f,f,0.0,1083,1152,49035102000
197,36544,365400.0,159700.0,0.0,2048,1.0,1919.0,4.0,0.16654738783836365,Retail,Salt Lake,0.0,0.5,t,f,f,t,t,f,t,f,0.0,1104,1195,49035103000
198,36545,486700.0,412100.0,0.0,2358,1.0,1956.0,4.0,0.375932514667511,Retail,Salt Lake,0.0,0.5,t,f,f,t,t,f,t,f,0.0,1104,1195,49035103000
199,36546,290000.0,158300.0,0.0,2142,1.0,1892.0,4.0,0.16465511918067932,Retail,Salt Lake,0.0,0.5,t,f,f,t,t,f,t,f,0.0,1104,1195,49035103000
200,36547,804800.0,118300.0,0.0,3874,2.0,2014.0,4.0,0.1083669662475586,Retail,Salt Lake,0.0,0.5,f,f,f,t,t,f,t,f,0.0,1104,1195,49035103000
201,36548,1769000.0,749600.0,0.0,15632,2.0,1948.0,4.0,0.6891747713088989,Retail,Salt Lake,0.0,0.5,t,f,f,t,t,f,t,f,0.0,1104,1195,49035103000
202,36549,187400.0,95000.0,0.0,1283,1.0,1950.0,4.0,0.0897696241736412,Retail,Salt Lake,0.0,0.5,f,f,f,t,t,f,t,f,0.0,1104,1195,49035103000
203,36550,675700.0,386900.0,0.0,2400,1.0,1974.0,4.0,0.2501918077468872,Retail,Salt Lake,0.0,0.5,f,f,f,t,t,f,t,f,0.0,1104,1195,49035103000
204,36551,386200.0,308300.0,0.0,2090,1.0,1966.0,4.0,0.3017304241657257,Retail,Salt Lake,0.0,0.5,f,f,f,t,t,f,t,f,0.0,1104,1195,49035103000
205,36552,511200.0,304900.0,0.0,2096,1.0,1931.0,4.0,0.18163864314556122,Retail,Salt Lake,0.0,0.5,f,f,f,t,f,f,f,f,0.0,1084,1156,49035102000
206,36553,188100.0,88600.0,0.0,920,1.0,1908.0,4.0,0.08100093901157379,Retail,Salt Lake,0.0,0.5,f,f,f,t,f,f,f,f,0.0,1084,1156,49035102000
207,36554,283100.0,109700.0,0.0,1436,1.0,1910.0,4.0,0.1348852813243866,Retail,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,0.0,1084,1156,49035102000
208,36555,510500.0,129500.0,0.0,3797,1.0,1929.0,4.0,0.15614086389541626,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
209,36556,351700.0,129500.0,0.0,4228,2.0,1975.0,4.0,0.15614108741283417,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
210,36557,82300.0,82300.0,0.0,0,0.0,0.0,4.0,0.10102680325508118,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
211,36558,164000.0,126600.0,0.0,2700,1.0,1955.0,4.0,0.11030283570289612,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
212,36559,349300.0,80500.0,0.0,4896,2.0,1998.0,4.0,0.12861597537994385,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
213,36560,493000.0,207100.0,0.0,7814,1.0,1946.0,4.0,0.19888977706432343,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
214,36561,399500.0,89900.0,0.0,2700,1.0,1946.0,4.0,0.07806771993637085,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
215,36562,503400.0,267000.0,0.0,5850,1.0,1955.0,4.0,0.23420585691928864,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
216,36563,561400.0,247100.0,0.0,4367,1.0,1959.0,4.0,0.16983194649219513,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
217,36564,1852700.0,1227600.0,0.0,20142,1.0,1946.0,4.0,1.6893154382705688,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
218,36565,662000.0,148000.0,0.0,7000,1.0,1946.0,4.0,0.1800590306520462,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
219,36566,468900.0,324800.0,0.0,3492,1.0,1937.0,4.0,0.36478114128112793,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
220,36567,1054700.0,527200.0,0.0,9125,1.0,1946.0,4.0,0.40615856647491455,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
221,36568,180000.0,179900.0,0.0,0,0.0,0.0,4.0,0.15613819658756256,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
222,36569,676600.0,414300.0,0.0,6459,1.0,1948.0,4.0,0.5987468361854553,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
223,36570,363400.0,183600.0,0.0,4200,1.0,1947.0,4.0,0.09675118327140808,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
224,36571,189000.0,42300.0,0.0,1811,1.0,1922.0,4.0,0.09176280349493027,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
225,36572,99200.0,92300.0,0.0,1200,1.0,0.0,4.0,0.16153614223003387,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
226,36573,55300.0,53000.0,0.0,0,0.0,0.0,4.0,0.07331790775060654,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
227,36574,55100.0,53000.0,0.0,0,0.0,0.0,4.0,0.07065605372190475,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
228,36575,53000.0,51600.0,0.0,0,0.0,0.0,4.0,0.07073500007390976,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
229,36576,393500.0,217200.0,0.0,3200,1.0,1948.0,4.0,0.19210055470466614,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
230,36577,63100.0,61400.0,0.0,0,0.0,0.0,4.0,0.056307386606931686,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
231,36578,3297000.0,969600.0,0.0,19632,1.0,1951.0,4.0,0.5346936583518982,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
232,36579,650300.0,270600.0,0.0,5860,1.0,1965.0,4.0,0.20410335063934326,Retail,Salt Lake,0.0,1.5,t,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
233,36580,162400.0,162400.0,0.0,0,0.0,0.0,4.0,0.12112411111593246,Retail,Salt Lake,0.0,1.5,t,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
234,36581,527500.0,187600.0,0.0,5480,1.0,1926.0,4.0,0.11094030737876892,Retail,Salt Lake,0.0,1.5,t,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
235,36582,525400.0,253300.0,0.0,5370,1.0,1922.0,4.0,0.15352199971675873,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
236,36583,669100.0,463400.0,0.0,4641,1.0,1958.0,4.0,0.3615393042564392,Retail,Salt Lake,0.0,1.5,t,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
237,36584,181500.0,77400.0,0.0,1390,1.0,1922.0,4.0,0.11094021052122116,Retail,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,0.0,1103,1194,49035103000
238,36585,137300.0,56400.0,0.0,1720,1.0,1922.0,4.0,0.08464936912059784,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
239,36586,152200.0,136500.0,0.0,420,1.0,1951.0,4.0,0.1174563392996788,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
240,36587,981700.0,674600.0,0.0,9672,1.0,1914.0,4.0,0.6374739408493042,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
241,36588,162500.0,98900.0,0.0,3200,1.0,1948.0,4.0,0.07341104745864868,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
242,36589,458100.0,182500.0,0.0,6750,1.0,1923.0,4.0,0.15616942942142487,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1102,1193,49035102900
243,36590,778800.0,482300.0,0.0,6406,2.0,1972.0,4.0,0.4849594533443451,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1125,1230,49035102900
244,36591,360600.0,108200.0,0.0,4157,2.0,1947.0,4.0,0.11208302527666092,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1125,1230,49035102900
245,36592,540100.0,118000.0,0.0,8000,1.0,1956.0,4.0,0.20878452062606812,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1125,1230,49035102900
246,36593,256400.0,90700.0,0.0,2956,1.0,1948.0,4.0,0.16060462594032288,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1125,1230,49035102900
247,36594,432100.0,432100.0,0.0,2244,0.0,0.0,4.0,0.30057790875434875,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1125,1230,49035102900
248,36595,281700.0,187900.0,0.0,8073,1.0,1937.0,4.0,0.15485017001628876,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1125,1230,49035102900
249,36596,443900.0,99400.0,0.0,4070,1.0,1946.0,4.0,0.11614058911800385,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1125,1230,49035102900
250,36597,98000.0,98000.0,0.0,0,0.0,0.0,4.0,0.11614157259464264,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1125,1230,49035102900
251,36598,676000.0,219800.0,0.0,7950,1.0,1939.0,4.0,0.2709996998310089,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1125,1230,49035102900
252,36599,225600.0,150200.0,0.0,1768,1.0,1923.0,4.0,0.11608289927244186,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
253,36600,526400.0,321900.0,0.0,4972,1.0,1929.0,4.0,0.2542710304260254,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
254,36601,8458100.0,4394500.0,0.0,65582,2.0,1990.0,4.0,3.8166933059692383,Retail,Salt Lake,0.0,1.5,t,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
255,36602,2078500.0,763400.0,0.0,7216,2.0,1998.0,4.0,0.5502136945724487,Retail,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,0.0,1103,1194,49035103000
256,36603,1362100.0,814400.0,0.0,15760,1.0,1974.0,4.0,0.5710904002189636,Retail,Salt Lake,0.0,1.5,f,t,f,t,f,f,f,f,0.0,1126,1231,49035103100
257,36604,476000.0,149500.0,0.0,1932,2.0,1953.0,4.0,0.09663325548171997,Retail,Salt Lake,0.0,0.5,f,f,f,t,f,f,f,f,0.0,1126,1231,49035103100
258,36605,171100.0,166000.0,0.0,1500,1.0,1962.0,4.0,0.1490820348262787,Retail,Salt Lake,0.0,0.5,f,f,f,t,f,f,f,f,0.0,1104,1195,49035103000
259,36606,151600.0,78100.0,0.0,970,1.0,1948.0,4.0,0.1641976684331894,Retail,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,0.0,1127,1232,49035103100
260,36607,895600.0,724400.0,0.0,2435,1.0,1986.0,4.0,0.367166668176651,Retail,Salt Lake,0.0,0.5,f,f,f,t,f,f,f,f,0.0,1128,1233,49035103100
261,36608,291100.0,75400.0,0.0,3036,1.0,1950.0,4.0,0.09176183491945267,Retail,Salt Lake,0.0,0.5,f,f,f,t,f,f,f,f,0.0,1128,1233,49035103100
262,36609,482800.0,179800.0,0.0,3022,1.0,1949.0,4.0,0.1672315001487732,Retail,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,0.0,1128,1233,49035103100
263,36610,176300.0,176300.0,0.0,0,0.0,0.0,4.0,0.1562621146440506,Retail,Salt Lake,15.0,0.5,t,t,f,t,f,f,f,f,0.0,1082,1153,49035102000
264,36611,983100.0,288200.0,0.0,7571,2.0,1906.0,4.0,0.1686248630285263,Retail,Salt Lake,0.0,0.5,t,t,f,t,f,f,f,f,0.0,1082,1153,49035102000
265,36612,643100.0,355000.0,0.0,3519,1.0,1976.0,4.0,0.29164692759513855,Retail,Salt Lake,15.0,0.5,t,t,f,t,f,f,f,f,0.0,1087,1159,49035101800
266,36613,487300.0,95600.0,0.0,1802,1.0,1979.0,4.0,0.05419567599892616,Retail,Salt Lake,0.0,0.5,f,f,f,t,f,f,f,f,0.0,1084,1156,49035102000
267,36614,98000.0,98000.0,0.0,0,0.0,0.0,4.0,0.07081592082977295,Retail,Salt Lake,0.0,0.5,t,t,f,t,f,f,f,f,0.0,1084,1156,49035102000
268,36615,523100.0,258200.0,0.0,2161,2.0,1986.0,4.0,0.21181051433086395,Retail,Salt Lake,0.0,0.5,t,t,f,t,f,f,f,f,0.0,1087,1159,49035101800
269,36616,412700.0,208900.0,0.0,1668,1.0,1896.0,4.0,0.17464880645275116,Retail,Salt Lake,0.0,0.5,t,t,f,t,f,f,f,f,0.0,1087,1159,49035101800
270,36617,342400.0,107400.0,0.0,1715,1.0,1908.0,4.0,0.07806859165430069,Retail,Salt Lake,0.0,0.5,f,f,f,t,f,f,f,f,0.0,1087,1159,49035101800
271,36618,777100.0,255100.0,0.0,3607,1.0,1947.0,4.0,0.14903990924358368,Retail,Salt Lake,0.0,0.5,f,f,f,t,f,f,f,f,0.0,1087,1159,49035101800
272,36619,122100.0,122100.0,0.0,0,0.0,0.0,4.0,0.12775222957134247,Retail,Salt Lake,15.0,0.5,t,t,f,t,f,f,f,f,0.0,1084,1156,49035102000
273,36620,882000.0,247500.0,0.0,7534,1.0,1916.0,4.0,0.25550469756126404,Retail,Salt Lake,0.0,0.5,t,t,f,t,f,f,f,f,0.0,1084,1156,49035102000
274,36621,187800.0,185800.0,0.0,902,1.0,1901.0,4.0,0.07286427915096283,Retail,Salt Lake,0.0,0.5,t,f,f,t,t,f,t,f,0.0,1087,1159,49035101800
275,36622,458400.0,126800.0,0.0,1120,1.0,1946.0,4.0,0.039512958377599716,Retail,Salt Lake,0.0,0.5,f,f,f,t,t,f,t,f,0.0,1087,1159,49035101800
276,36623,259200.0,259200.0,0.0,0,0.0,0.0,4.0,0.3436742126941681,Retail,Salt Lake,0.0,1.0,t,f,f,t,f,f,f,f,0.0,1087,1159,49035101800
277,36624,190600.0,190600.0,0.0,0,0.0,0.0,4.0,0.15653164684772491,Retail,Salt Lake,0.0,1.0,f,t,f,t,f,f,f,f,0.0,1087,1159,49035101800
278,36625,129600.0,129600.0,0.0,0,0.0,0.0,4.0,0.16918835043907166,Retail,Salt Lake,0.0,1.0,f,f,f,t,f,f,f,f,0.0,1087,1159,49035101800
279,36626,129600.0,129600.0,0.0,0,0.0,0.0,4.0,0.16939347982406616,Retail,Salt Lake,0.0,1.0,t,t,f,t,f,f,f,f,0.0,1087,1159,49035101800
280,36627,114300.0,114300.0,0.0,0,0.0,0.0,4.0,0.15158429741859436,Retail,Salt Lake,0.0,1.0,f,t,f,t,f,f,f,f,0.0,1087,1159,49035101800
281,36628,38100.0,38100.0,0.0,0,0.0,0.0,4.0,0.04838426038622856,Retail,Salt Lake,0.0,1.0,t,f,f,t,f,f,f,f,0.0,1087,1159,49035101800
282,36629,76200.0,76200.0,0.0,0,0.0,0.0,4.0,0.09784170240163803,Retail,Salt Lake,0.0,1.0,t,f,f,t,f,f,f,f,0.0,1087,1159,49035101800
283,36630,1274400.0,154000.0,0.0,4400,1.0,1925.0,4.0,0.11787178367376328,Retail,Salt Lake,0.0,1.0,f,f,f,t,f,f,f,f,0.0,1087,1159,49035101800
284,36631,2273800.0,346400.0,0.0,7920,1.0,1910.0,4.0,0.1823500394821167,Retail,Salt Lake,0.0,1.0,f,f,f,t,f,f,f,f,0.0,1087,1159,49035101800
285,36632,170800.0,170800.0,0.0,0,0.0,0.0,4.0,0.18414804339408875,Retail,Salt Lake,0.0,1.0,f,f,f,t,f,f,f,f,0.0,1087,1159,49035101800
286,36633,68600.0,68600.0,0.0,0,0.0,0.0,4.0,0.09500544518232346,Retail,Salt Lake,0.0,1.0,f,f,f,t,f,f,f,f,0.0,1087,1159,49035101800
287,36641,425600.0,139600.0,0.0,1237,1.0,1924.0,4.0,0.1192908063530922,Retail,Salt Lake,0.0,1.0,f,f,f,t,f,f,f,f,0.0,1106,1197,49035103500
288,36642,557800.0,136100.0,0.0,2279,1.0,1906.0,4.0,0.11630932986736298,Retail,Salt Lake,0.0,1.0,f,f,f,t,f,f,f,f,0.0,1106,1197,49035103500
289,36643,430800.0,136100.0,0.0,2294,1.0,1947.0,4.0,0.1164596900343895,Retail,Salt Lake,0.0,1.0,t,f,f,t,f,f,f,f,0.0,1106,1197,49035103500
290,36644,651100.0,145400.0,0.0,5986,2.0,1927.0,4.0,0.1226964145898819,Retail,Salt Lake,0.0,1.0,f,f,f,t,f,f,f,f,0.0,1106,1197,49035103500
291,36645,874900.0,161400.0,0.0,5500,1.0,1950.0,4.0,0.14579279720783234,Retail,Salt Lake,0.0,1.0,f,f,f,t,f,f,f,f,0.0,1106,1197,49035103500
292,36647,164000.0,155600.0,0.0,0,0.0,0.0,4.0,0.1441093534231186,Retail,Salt Lake,0.0,1.0,t,f,f,t,f,f,f,f,0.0,1106,1197,49035103500
293,36668,534400.0,218300.0,0.0,3568,2.0,1939.0,4.0,0.2014491707086563,Retail,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,0.0,1106,1197,49035103500
294,36669,561600.0,442500.0,0.0,7055,1.0,1915.0,4.0,0.23781843483448029,Retail,Salt Lake,0.0,0.5,f,f,f,t,f,f,f,f,0.0,1106,1197,49035103500
