name,longname,color,mode,oneway,headway1,headway2,faresystem,file_index,node_list
BRT1300E_T,1300 East Corridor,10,5,True,15,15,,53,"[23530, -23528, 23540, -23563, -23639, 23688, -23752, 23777, -23817, 23877, -23920, 23986, 24089, 24159, 24222, -24248, -24274, 24305, -24334, 24395, 24463, -24504, 24584, 24647, -24707, -24777, 24840, -24862, 24880, 24976, -24993, -25017, -25046, 25094, -25169, -25181, -25193, -25207, 25228, 25250, 25283, 25315, 25389, 25450, -25498, 25552, 25638, 25683, 25763, 25819, 25877, 25918, 25946, -25962, 25981, 26015, -26029, 15143, -26029, 26100, -26103, 26137, -26146, -26163, -26166, -26170, -26192, 26196, -26207, 26212, -26208, -26206, -26204, -26205, 15149, -26205, -26204, -26206, -26208, 26212, -26207, 26196, -26192, -26170, -26166, -26163, -26146, 26137, -26103, 26100, -26029, 15143, -26029, 26015, 25981, -25962, 25946, 25918, 25877, 25819, 25763, 25683, 25638, 25552, -25498, 25450, 25389, 25315, 25283, 25250, 25228, -25207, -25185, -25181, -25169, 25094, -25046, -25017, -24993, 24976, 24880, -24862, 24840, -24777, -24707, 24647, 24584, -24504, 24463, 24395, -24334, 24305, -24274, -24248, 24222, 24159, 24089, 23986, -23920, 23877, -23817, 23777, -23752, 23688, -23639, -23563, 23540, -23528, 23530]"
BRTFTHLWA_N,SLC-Foothill Drive-Wasatch Blvd Corridor North,5,5,True,10,10,,53,"[-26122, -26113, -26104, 26070, 26082, -26078, -26029, 26015, 25981, 25933, -25894, -25890, -25914, -25915, 25879, 25831, 25754, -25722, 25713, -25693, 25673, 25651, 25606, 25584, 25557, 25538, 25517, 25490, 25464, 25440, 25425, 25393, 25362, 25341, 25327, 25299, 25280, 25261, -25243, 25189, 25142, -25100, -25080, 25060, -25008, 24925, -24852, 24806]"
FthlDr2100,,,5,False,10,10,,53,"[-26153, 26168, 26101, 15147]"
900So,900 South,,5,False,15,15,,53,"[25035, 24956, -24919, -24892, -24869, 24854, 24806, -24779, 24729, -24659, -24619, 24545, -24503, 24514, -24600, 24642, 24751, -24764, -24771, 24803, 24829, -24853, -24878, -24889, -24906, 24924, -24946, 25012, -25045, -25055, -25070, 25089, -25119, -25153, 15109, 25153, 25176, -25196, 25216, -25235, 25255, -25275, 25290, -25319, 25336, -25364, 25387, 25435, 25482, 25531, 25580, 25627, 25667, 25708, 25751, 25819, -25887, 25931, 25945, 25959, 26016, 26070, 26082, 26101, 26168, 15148, 26168, -26184, 26205, 15149, -26205, -26204, -26206, -26208, 26212, -26207, -26196, -26192, -26170, -26166, -26163, -26146, 26137]"
1700So,1700 South,,5,False,15,15,,53,"[24402, 24429, 24487, -24530, 24585, 24640, -24675, 24721, -24736, 24766, 24814, 24833, 24879, 24891, -24907, 24922, -24939, 24959, -24991, 25029, -25068, 25108, -25148, 25190, -25233, 25273, -25308, 25355, -25407, 25450, -25502, 25549, -25600, -25649, 25684, 25734, -25788, 25858, -25900, 25932, 25954, 25984]"
LakePark,Lake Park,5,5,False,15,15,,53,"[15095, -24775, -24750, 24727, 24791, -24833, 24814, 24766, -24736, 24721, -24675, -24640, 24585, -24530, 24487, 24429, -24402, 24333, -24294, -24275, -24263, 24231, -24168, -24128, 24110, -24088, -24054, -24027, -24003, 23963, -23891, -23875, 23853, -23826, -23750, 23705, -23687, -23674, -23637, 23584, -23513, 23482, -23464, -23451, -23379, 23370, -23340, -23284, -23266, 23225, -23151, -23128, 23092, -22995, 22879]"
BRT3533S_Core,3300 S/3500 S Corridor,10,5,False,15,15,,53,"[-23648, -23638, -23603, -23574, -23564, -23545, -23506, -23470, -23429, 15069, -23429, -23470, 23506, 23443, -23401, 23365, 23303, -23256, 23231, -23219, -23205, -23168, 23124, -23042, 22986, -22932, 22874, 22820, 22745, 22694, 22638, 22614, -22606, -22587, -22559, 22492, 22423, 22296, -22230, -22197, -22175, 22113, 21978, -21920, 21878, -21916, 21982, -22048, 22104, 21950, -21886, 21884]"
5400S,5400 S Corridor,,5,False,15,15,,53,"[21879, -21893, -21926, 21962, -22038, -22153, -22165, -22182, -22198, 22227, -22274, 22320, -22367, -22400, 22451, -22470, -22486, -22499, -22525, 22578, -22626, 22675, 22736, -22774, -22789, -22821, -22854, 22909, -22948, 22971, -23023, 23091, -23152, 23216, -23305, -23361, 23403, -23423, 23459, -23550, -23568, 23591, -23608, 23685, -23748, 23775, -23720, -23677, 10016, -23677, -23720, 23775, -23819, -23848, -23858, -23895, -23919, 23942, 24041, 24078, 24148, 24229, 24253, 24277, -24309, 24341, 24379, -24406, -24434, 24463, 24395, 24334, -24350, 24426, -24444, 24454, -24476, 24498, 24537, 24566, -24646, 24716, -24720, -24769, 24797, -24802, -24831, 24873, 24902, 25001, 25032, 25044, 25172, -25287, -25312, 25381]"
7800FtUn_3,Cottonwood Midvale Corridor,,5,False,15,15,,53,"[24369, 24328, 24282, 24247, 24186, 24082, 24031, 23983, 23901, 23778, 23707, 23639, -23606, 23566, 23530, -23446, 23411, 23392, 23350, -23300, 23296, -23268, 23214, -23162, 23100, 23028, -23007, 22961, 15063, -22961, -22939, 22910, -22891, -22878, -22857, 22828, 22794, -22765, 22747, -22687, 22663, 15059, -22663, -22633, 22566, 22426, 15052, -22426, -22390, 22365, -22269, 22219, -22181, 22124, -22080, -22026, 21953, -21934, -21905, -21872, -21857, 21807, -21792, -21765, -21748, 21710, -21676, 21605, -21591, 21552, -21505, 21469, -21429, 21410]"
SoJoSandyC,South Jordan/Sandy Circulator,4,5,True,15,15,,53,"[15053, 22479, 22419, -22387, 22317, -22215, 22229, -22255, 22310, 15051, -22310, -22255, 22229, -22215, 22187, -22146, -22132, -22122, -22114, 22081, -22061, 22027, -21998, -21973, 10010]"
Clear,Pleasant View to Clearfield,,5,True,15,15,,53,"[10046, -28812, -28808, -28806, -28815, 28828, -28836, 28849, -28853, 28865, 28848, 28823, 28804, 28785, 28767, 28740, 28720, 28703, -28684, 28659, 28644, 28632, 28616, -28601, 28590, -28578, 28555, 28536, 28504, -28459, 28408, -28371, 28333, 28286, -28248, -28241, -28215, 28182, -28154, 28124, 28097, 28079, 28029, -28014, 27982, -27953, 27925, 27879, -27847, 27835, -27810, 27771, 27739, -27702, 27687, -27647, 27633, -27630, -27625, 27617, -27612, -27610, 27605, 27586, -27575, -27548, -27535, -27518, -27511, -27491, 10036, -27491, -27511, -27518, -27535, -27548, 27575, -27567, -27559, 27541, 27524, 27544, -27547, -27553, -27549, 27542, 27528, -27507, -27494, 27472, 10035, -27472, -27460, -27473, -27502, 27529, -27465, 27451, -27443, 27445, -27450, 27459, -27474, -27476, 27469, 27426, 27414, 27408, -27407, -27389, -27387, -27396, -27403, -27404, 27379, -27367, 27358, -27349, -27330, -27324, 27306, -27286, -27281, -27271, -27240, -27228, -27204, -27166, -29821, 27137, -27082, 10031, -27082, 27137, -29821, -27166, -27204, -27228, -27240, -27271, -27281, -27286, 27306, -27324, -27330, -27349, 27358, -27367, 27379, -27404, -27403, -27396, -27387, -27389, -27407, 27408, 27414, 27426, 27469, -27476, -27474, 27459, -27450, 27445, -27443, 27451, -27465, 27529, -27502, -27473, -27460, -27472, 10035, 27472, -27494, -27507, 27528, 27542, -27549, -27553, -27547, 27544, 27524, 27541, -27559, -27567, 27575, -27548, -27535, -27518, -27511, -27491, 10036, -27491, -27511, -27518, -27535, -27548, -27575, 27586, 27605, -27610, -27612, 27617, -27625, -27630, 27633, -27647, 27687, -27702, 27739, 27771, -27810, 27835, -27847, 27879, 27925, -27953, 27982, -28014, 28029, 28079, 28097, 28124, -28154, 28182, -28215, -28241, -28248, 28286, 28333, -28371, 28408, -28459, 28504, 28536, 28555, -28578, 28590, -28601, 28616, 28632, 28644, 28659, -28684, 28703, 28720, 28740, 28767, 28785, 28804, 28823, 28848, 28865, -28853, 28849, -28836, 28828, -28815, -28808, -28812, 10046]"
Sline_Mill,1300 East Corridor,10,5,False,15,15,,53,"[24716, 24646, -24566, 24537, 24498, 24533, 24582, -24638, 24717, 24765, 24800, -24839, 24877, 24903, 24975, -24993, -25015, 25063, -25099, -25134, 25143, -25149, -25133, -25132, 15107, -25132, -25133, -25149, 25178, -25202, 25236, 25291, 25355, 25454, 25544, 25593, 25664, 25708, 25667, 25627, -25670, 25707, -25753, 25790, -25825, -25859, -25879, 15139, -25879, -25920, -25936, 25949]"
BigCott,Little Cottonwood Shuttle,,5,False,15,15,,53,"[24369, -24471, -90120, 90121, 90122, 90123, 90124, 90125, 90126]"
S455,,9,4,True,30,30,,54,"[10031, -27082, -27137, -27082, -27053, 27004, -27001, 26990, 27061, -27064, 27071, -27108, 27148, 27208, 27239, 27257, 27248, 27236, 27126, 27038, 26974, 26889, 26817, 26772, 26743, 26767, 26750, 26739, 26721, 26709, 26687, 26669, 26633, 26616, 26602, 26574, 26569, 26555, 26535, 26514, -26501, 26480, -26468, -26462, 26457, 26435, 26431, -26425, -26407, 26389, -26383, 26359, -26346, -26333, 26330, -26326, 26298, 26284, -26255, 26254, -26249, -26247, -29429, -29618, 29687, -29688, -29689, -29690, -29691, -29692, -26053, 25983, -25973, 25972, 25968, -25958, 25929, -25910, 25888, 25848, 25772, 25681, 25639, -25594, 25545, -25570, 25592, 25616, -25636, -25657, 25678, 25698, 25720, -25704, 25677, 25658, 25635, -25618, 25586, 25568, 25540, 25510, 25490, -25517, -25538, 25557, 25584, -25606, -25651, 25673, -25693, 25713, -25722, 25754, 25831, 25879, 25915, -25914, -25890, 25894, 25933, 25981, 26015, 26029, 26078, 26082, 26101, -26168, 26153, 26125, -26126, 26120]"
O601,,3,4,True,20,20,,54,"[10046, -28812, -28808, -28806, -28815, 28828, 28807, 28788, -28795, 28805, 28826, 28849, 28867, 28887, -28891, 28905, 28886, 28865, 28848, 28865, 28886, 28905, -28891, 28887, 28867, 28849, 28826, 28805, -28795, 28788, 28807, 28828, -28815, -28808, -28812, 10046]"
O604,,7,4,False,30,30,,54,"[10042, 28166, 28224, 28264, 28239, 28188, 28239, 28264, 28293, -28316, 28345, 28445, 28508, 28559, 28591, -28611, 28625, 28669, 28695, -28726, -28757, -28815, -28828, 28807, 28788, -28777, -28772, -28790, -28796, -28806, -28808, -28812, 10046]"
O606,,7,4,True,360,0,,54,"[28732, -28709, -28672, -28681, -28714, -28765, -28817, -28824, -28832, -28834, -28840, 28870, 28880, 28888, 28909, 28936, 28950, 28964, 28982, 28995, 29000, 29011, -29031, -29038, -29059, -29070, -29077, -29080, 29086]"
O607,,7,4,True,30,30,,54,"[28820, -28797, 28779, 28727, 28678, 28651, 28631, 28619, 28595, -28579, 28566, 28548, -28535, 28519, -28456, 28441, 28442, 28439, 28422, 28410, -28392, -28385, 28367, -28385, -28387, 28390, 28381, 28354, 28341, 28352, 28365, 28375, -28388, -28402, -28419, -28453, -28461, 28459, -28504, 28536, 28555, -28578, 28590, -28604, -28636, -28658, -28674, -28689, -28705, -28722, 28747, 28772, -28790, -28796, -28806, -28808, -28812, 10046, -28812, -28808, -28806, -28796, -28790, 28772, 28747, -28722, -28705, -28689, -28674, -28658, -28636, -28604, 28590, -28578, 28555, 28536, -28504, 28459, -28461, -28453, -28419, -28402, -28388, 28375, 28365, 28352, 28341, 28354, 28381, 28390, -28387, -28385, 28367, -28385, -28392, 28410, 28422, 28439, 28442, 28435, 28441, -28456, 28519, -28535, 28548, 28566, -28579, 28595, 28619, 28631, 28651, 28678, 28727, 28779, -28797, 28820]"
O609,,9,4,True,30,30,,54,"[-28812, 10046, -28812, -28808, -28806, -28796, 28790, 28772, 28747, 28722, -28731, 28744, -28753, 28768, -28775, 28785, 28767, 28740, -28751, 28766, 28791, 28819, 28858, 28894, 28877, 28841, 28779, -28797, 28820, -28797, 28779, 28727, 28678, 28651, 28631, 28619, 28595, -28579, 28566, -28548, 28535, 28519, -28456, -28430, 28431, -28427, 28424, -28506, -28505, 28485, -28475, -28460, -28450, -28443, -28418, 28394, -28380, -28308, -28258, -28169, 28142, -28118, -28061, -28036, -28023, -27985, -27952, -27935, -27910, -27875, -27824, 27797, -27806, -27793, -27788, -27786, 27774, -27744, -27742, -27725, 27707, -27693, -27677, 27514, -27428, -27413, -27410, -27416, -27412, -27403, 27404, 27379, 27367, 27358, -27349, 27330, -27324, 27306, -27286, 27281, -27271, -27240, -27228, -27204, -27166, -29821, -27137, -27082, 10031, -27082, -27137, -29821, -27166, -27204, -27228, -27240, -27271, 27281, -27286, 27306, -27324, 27330, -27349, 27358, 27367, 27379, 27404, -27403, -27412, -27416, -27410, -27413, -27428, 27514, -27677, -27693, 27707, -27725, -27742, -27744, 27774, -27786, -27788, -27793, -27806, 27797, -27806, -27821, -27827, -27876, -27914, -27937, -27965, -27987, -28025, -28046, -28065, -28122, -28156, 28142, -28156, -28168, -28259, -28309, -28383, 28403, -28420, -28446, -28454, -28477, 28480, -28497, -28510, -28513, -28434, 28433, -28441, -28456, 28519, 28535, -28548, 28566, -28579, 28595, 28619, 28631, 28651, 28678, 28727, 28779, -28797, 28820, -28797, 28779, 28841, 28877, 28894, 28858, 28819, 28791, 28766, -28751, 28740, 28767, 28785, -28775, 28768, -28753, 28744, -28731, 28722, 28747, 28772, 28790, -28796, -28806, -28808, -28812, 10046, -28812]"
O614,,9,4,False,30,30,,54,"[29144, -29122, 29105, -29114, -29127, 29166, -29122, 29104, 29083, 29106, -29137, 29120, 29102, -29093, 29086, -29080, -29077, 29070, 29058, 29043, -29037, 29028, -29002, 28991, 28980, 28968, 28954, 28935, 28920, 28899, 28884, 28861, 28844, -28819, -28809, -28816, -28799, -28780, -28734, 28715, 28687, 28675, -28654, 28644, 28632, -28616, -28601, -28590, 28604]"
O615,,7,4,False,30,30,,54,"[28727, -28779, -28797, 28820, -28797, -28779, 28841, 28877, 28894, 28910, 28917, 28910, 28894, 28918, -28927, 28932, 28951, 28963, 28976, 28988, -28996, 29007, 29014, -29018, 29025, -29040, -29057, 29074, -29088, -29096, -29101, 29110, -29118, 29128, 29143, 29150, 29163, 29154, 29137, 29106, 29083, 29104, 29122, 29144]"
O626,,9,4,False,30,30,,54,"[10042, -28166, 28224, 28264, 28239, -28188, 28179, 28134, 28107, 28087, 28079, 28029, -28019, 27992, -27971, -27964, -27947, 27928, 27886, 27858, 27838, 27817, 27783, 27737, 27696, -27659, 27607, 27550, 27492, -27453, -27411, 27352, 27311, 27254, 27232, 27109, -27055, 26978, 26932, 26995, 27104, 27186, 27230, -27273, 27302, 27382, 27479, -27510, 27541, -27559, 27567, 27575, -27548, -27535, -27518, -27511, -27491, 10036]"
O627,,7,4,False,30,30,,54,"[27414, 27426, 27469, 27501, 27590, 27501, 27534, 27589, 27614, 27666, 27676, 27691, 27723, 27743, 27820, 27799, 27754, 27749, 27674, -27628, -27624, -27644, 27672, 27701, 27803, 27746, 27682, -27681, -27670, -27629, -27592, -27541, 27559, 27567, 27575, -27548, -27535, -27518, -27511, -27491, 10036]"
O628,,7,4,False,30,30,,54,"[10036, -27491, -27511, -27518, -27535, -27548, 27575, 27567, 27559, 27541, -27592, -27629, -27670, 27681, 27682, 27654, 27642, 27615, 27609, 27611, -27626, 27624, -27604, -27572, 27542, 27528, 27507, 27494, 27552, 27591, 27554, 27529, -27502, -27473, -27460, -27472, 10035, -27472, -27460, -27433, -27370, -27354, 27326]"
O630,,3,4,False,60,60,,54,"[29658, 29649, 29644, 29640, 29625, -29616, 29611, 29598, 29588, 29562, 29556, 29550, 29542, 29533, 29521, -29525, -29538, 29541, -29538, -29525, 29521, 29533, 29542, -29537, -29535, 29532, 29500, 29490, -29483, 29477, 29471, 29467, 29461, 29455, -29453, 29451, 29442, 29437, 29432, -29427, 29420, 29414, -29407, -29402, 29399, 29396, -29391, -29389, -29388, -29378, 29366, -29349, 29342, -29337, 29332, 29301, -29295, 29282, -29271, -29269, -29255, 29243, -29240, 29219, -29210, 29201, 29190, -29188, 29183, 29177, 29172, 29153, -29148, 29140, 29130, -29119, 29114, 29092, 29066, 29055, 29041, 29017, 29003, -28982, 28964, -28950, 28936, 28909, -28888, -28880, -28870, 28855, -28851, -28830, -28812, 10046]"
O640,,7,4,False,30,30,,54,"[27755, 27813, -27816, -27822, -27804, -27728, -27719, -27698, 27684, 27605, 27586, 27575, -27548, -27535, -27518, -27511, -27491, 10036, -27491, -27511, -27518, -27535, -27548, 27575, 27586, 27605, -27565, 27500, 27483, -27480, 27488, -27504, -27506, 27495, 27448, 27405, 27434, 27489, 27538, 27594, 27635, 27690, 27732, 27777, 27831, 27854, 27879, 27925, 27953, 27982, 28014, 28029, 28079, 28087, 28107, 28134, 28179, 28188, 28237, 28269, -28277, -28284, 28290, 28303, 28343, 28333, -28371, 28408, 28459, -28504, 28536, 28555, -28578, 28590, -28601, -28616, 28632, 28644, 28654, 28675, 28687, 28715, -28746, 28758, 28779, -28797, 28820, 28797, 28779, 28727]"
O667,,7,4,True,30,30,,54,"[10031, -27082, -27137, -27082, -27053, 27004, -27001, 26990, 27061, -27064, 27071, -27108, 27148, -27169, 27157, -27171, 27202, -27217, -27220, -27224, -27231, -27238, -27244, -27247, -27270, -27276, 27281]"
OF605,,7,4,False,60,60,,54,"[26593, -26574, -26568, 26558, -26553, 26542, -26531, 26522, -26517, -26508, -26500, 26496, -26494, -26484, -26478, 26470, -26478, -26484, -26494, 26496, -26500, -26508, -26517, 26522, -26532, 26543, 26564, -26571, 26572, 26604, -26619, 26629, -26636, 26646, 26662, -26679, -26666, 26653, 26676, 26706, -26688, -26680, -26670, 26652]"
OF618,,13,4,False,30,30,,54,"[10046, -28812, -28830, -28851, 28855, -28870, -28880, -28888, 28909, 28936, 28953, -28957, 28967, 28978, -28981, 28997, 29011, 29000, 28995, 28982, 28958, 28901, 28862, 28798, 28869, 28926, 28987, 29020, 28999, -28983, 28969, 28956]"
OF638,,13,4,False,60,60,,54,"[-29535, 29537, -29542, 29550, 29556, 29562, 29588, 29598, 29611, 29616, 29625, 29640, 29644, 29649, 29658, -29657, -29648, -29633, 29622, -29603, -29602, 29595, 29578, -29565, -29558, -29548, 29541, 29538, 29525, 29521, 29533]"
OF620,,7,4,True,30,30,,54,"[10046, -28812, -28830, -28851, -28855, 28870, -28880, 28888, -28857, -28843, -28833, -28817, -28765, -28714, 28681, -28670, -28653, -28638, 28606, 28557, 28528, -28486, 28452, 28509, 28575, 28607, -28611, -28591, 28559, -29698, -29699, -29700, 29701, -29702, 28368, -28364, -28348, -28332, 28328, 28300, 28233, -28183, 28163, 28117, 28166, 10042, 28166, 28117, 28163, -28183, 28233, 28300, 28328, -28332, -28348, -28364, 28368, -29702, 29701, -29700, -29699, -29698, 28559, -28591, -28611, 28607, 28575, 28509, 28452, -28486, 28528, 28557, -28606, -28638, -28653, -28670, 28681, -28714, -28765, -28817, -28824, -28832, -28834, -28840, 28870, -28855, -28851, -28830, -28812, 10046]"
Farm_Circ,,6,4,,15,30,,54,"[29825, -29824, -29823, 29822, -29823, 27030, 27049, -27066, 27018, -29720, 27002, 29826, -27006, -29721, 27004, -27053, 27082, -27137, -27082, 10031, -27082, -27137, 27082, 27076, -27086, -27097, 27093]"
S472X,,13,6,True,30,0,,55,"[28120, -28080, -28063, -28055, -28012, -27972, -27901, -27887, -27856, -27794, -27766, -27761, -27753, -27717, -27708, -27697, -27667, -27657, -27643, -27597, -27572, -27604, -27624, -27644, -27672, 27701, -27672, -27644, -27624, -27604, -27572, -27568, -27515, -27481, -27437, -27383, -27384, 27369, -27339, -27295, -27151, -27136, -27113, -27129, -27141, -27159, -27168, -27189, -27187, -27160, -27090, -27033, -26996, -26982, -26843, -26802, -26697, -26670, -26655, -26606, -26578, -26557, -26546, -26533, -26524, -26506, -26485, -26438, -26415, -26397, -26377, -26357, -26300, -26286, -26271, -26239, -23080, -26230, -26214, -26201, -26142, -26118, -26066, -26038, -25988, -25963, -25939, -25765, -25710, -25694, -29819, -25590, -25622, -25648, -25726, -25747, -25772, -25681, -25639, -25594, -25545, 25570, -25592, 25616, -25636, -25657, 25678, -25698, -25720, 25704, -25677, 25658, -25635, 25618, -25586, 25568, -25540, 25510, 25490, -25461, 25439]"
S473X,,13,6,True,30,0,,55,"[10046, -28812, -28808, -28806, -28796, -28790, 28772, -28777, -28788, 28795, -28805, -28813, 28823, -28835, -28845, 28871, -28899, -28933, 28963, -28951, -28932, 28927, -28918, -28894, -28877, -28841, 28779, -28727, 28678, -28651, -28631, -28619, -28595, -28579, -28566, -28548, -28535, 28519, -28456, -28430, -28431, -28427, -28424, -28506, -28505, -28485, -28475, -28460, -28450, -28443, -28418, 28394, -28380, -28308, -28258, -28169, 28142, -28118, -28061, -28038, -28023, -27985, -27955, -27935, -27910, -27875, -27824, 27797, -27751, -27675, -27618, -27526, -27449, -27378, -27357, -27346, -27308, -27290, -27272, -27250, -27228, -27204, -27166, -29821, -27137, -27082, 10031, -27082, -27137, -29821, -27166, -27204, -27228, -27215, -27184, -27160, -27090, -27033, -26996, -26982, -26843, -26802, -26697, -26672, -26655, -26606, -26578, -26557, -26546, -26533, -26524, -26506, -26485, -26438, -26415, -26397, -26377, -26357, -26300, -26286, -26271, -26239, -23080, -26230, -26214, -26201, -26142, -26118, -26066, -26038, -25988, -25963, -25939, -25765, -25710, -25694, -29819, -25590, -25622, -25648, -25726, -25747, -25772, -25681, -25639, -25594, -25545, 25570, -25592, 25616, -25636, -25657, 25678, -25698, -25720, 25704, -25677, 25658, -25635, 25618, -25586, 25568, -25540, 25510, 25490, -25517, -25538, -25557, -25584, -25606, -25651, -25673, -25693, -25713, -25722, -25754, -25831, -25879, -25915, -25914, -25890, -25894, -25933, -25981, -26015, -26029, -26078, -26082, 26101, -26168, -26184, -26205, 15149, -26205, -26184, -26168, 15148, -26168, -26153, -26125, -26126, 26120]"
